part,topic_number,topic_title,topic_id,topic_source_id,law_id,law_title,article_id,article_ref,article_title,normative_reference,coverage_status,mapping_basis,priority,validation_status,notes,integrity_status
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5388,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99186,33,Reclamaciones de deudas.,RDL 8/2015 LGSS art. 33,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5389,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99187,34,Actas de liquidación de cuotas.,RDL 8/2015 LGSS art. 34,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5390,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99188,35,Determinación de las deudas por cuotas.,RDL 8/2015 LGSS art. 35,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5391,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99189,36,Facultades de comprobación.,RDL 8/2015 LGSS art. 36,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5392,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99191,37,Medidas cautelares.,RDL 8/2015 LGSS art. 37,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5393,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99192,38,"Providencia de apremio, otros actos del procedimiento ejecutivo y",RDL 8/2015 LGSS art. 38,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5394,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99193,39,Tercerías.,RDL 8/2015 LGSS art. 39,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5395,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99194,40,"Deber de información por parte de las personas y entidades sin personalidad,",RDL 8/2015 LGSS art. 40,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5396,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99195,41,Levantamiento de bienes embargables.,RDL 8/2015 LGSS art. 41,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5397,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99196,42,Acción protectora del sistema de la Seguridad Social.,RDL 8/2015 LGSS art. 42,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5398,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99197,43,Mejoras voluntarias.,RDL 8/2015 LGSS art. 43,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5399,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99198,44,Caracteres de las prestaciones.,RDL 8/2015 LGSS art. 44,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5400,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99199,45,Responsabilidad en orden a las prestaciones.,RDL 8/2015 LGSS art. 45,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5401,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99200,46,Pago de las pensiones contributivas derivadas de contingencias comunes y de,RDL 8/2015 LGSS art. 46,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5402,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99201,47,Requisito de estar al corriente en el pago de las cotizaciones.,RDL 8/2015 LGSS art. 47,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5403,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99203,48,Transformación de los plazos en días.,RDL 8/2015 LGSS art. 48,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5404,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99204,49,Efecto de las cotizaciones superpuestas en varios regímenes en orden a las,RDL 8/2015 LGSS art. 49,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5405,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99205,50,Cómputo de ingresos a efectos del reconocimiento o mantenimiento del,RDL 8/2015 LGSS art. 50,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5406,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99206,50 b,Resolución provisional de pensiones reconocidas al amparo de normas,RDL 8/2015 LGSS art. 50 bis,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5407,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99207,51,Residencia a efectos de prestaciones y de complementos por mínimos.,RDL 8/2015 LGSS art. 51,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5408,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99208,52,Adopción de medidas cautelares.,RDL 8/2015 LGSS art. 52,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5409,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99210,53,Prescripción.,RDL 8/2015 LGSS art. 53,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5410,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99211,54,Caducidad.,RDL 8/2015 LGSS art. 54,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5411,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99212,55,Reintegro de prestaciones indebidas.,RDL 8/2015 LGSS art. 55,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5412,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99213,56,Consideración como pensiones públicas.,RDL 8/2015 LGSS art. 56,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5414,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99216,58,Revalorización y garantía de mantenimiento del poder adquisitivo de las,RDL 8/2015 LGSS art. 58,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5415,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99218,59,Complementos para pensiones inferiores a la mínima.,RDL 8/2015 LGSS art. 59,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5416,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99220,60,Complemento de pensiones contributivas para la reducción de la brecha de,RDL 8/2015 LGSS art. 60,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5417,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99221,61,Pensiones extraordinarias originadas por actos de terrorismo.,RDL 8/2015 LGSS art. 61,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5418,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99222,62,Revalorización.,RDL 8/2015 LGSS art. 62,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5419,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99223,63,Objeto.,RDL 8/2015 LGSS art. 63,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5420,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99224,64,Concepto.,RDL 8/2015 LGSS art. 64,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5421,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99225,65,Contenido de las ayudas asistenciales.,RDL 8/2015 LGSS art. 65,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5422,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99301,136,Extensión.,RDL 8/2015 LGSS art. 136,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5423,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99304,137,Exclusiones.,RDL 8/2015 LGSS art. 137,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5424,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99305,138,Inscripción de empresas.,RDL 8/2015 LGSS art. 138,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5425,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99306,139,"Afiliación, altas y bajas.",RDL 8/2015 LGSS art. 139,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5426,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99307,140,Procedimiento y plazos.,RDL 8/2015 LGSS art. 140,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5427,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99308,141,Sujetos obligados.,RDL 8/2015 LGSS art. 141,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5428,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99309,142,Sujeto responsable.,RDL 8/2015 LGSS art. 142,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5429,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99310,143,Nulidad de pactos.,RDL 8/2015 LGSS art. 143,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5430,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99311,144,Duración de la obligación de cotizar.,RDL 8/2015 LGSS art. 144,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5431,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99312,145,Tipo de cotización.,RDL 8/2015 LGSS art. 145,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5432,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99313,146,Cotización por accidentes de trabajo y enfermedades profesionales.,RDL 8/2015 LGSS art. 146,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5433,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99314,147,Base de cotización.,RDL 8/2015 LGSS art. 147,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5434,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99315,148,Topes máximo y mínimo de la base de cotización.,RDL 8/2015 LGSS art. 148,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5435,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99316,149,Cotización adicional por horas extraordinarias.,RDL 8/2015 LGSS art. 149,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5436,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99317,150,Normalización.,RDL 8/2015 LGSS art. 150,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5437,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99318,151,Cotización adicional en contratos de duración determinada.,RDL 8/2015 LGSS art. 151,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,32,El sistema de la Seguridad Social: estructura y campo de aplicación. Régimen general y regímenes especiales. Afiliación y cotización. Acción protectora: disposiciones generales y aspectos comunes.,47,5438,54,Real Decreto Legislativo 8/2015 Ley General Seguridad Social,99319,152,Cotización al Régimen General a partir de la edad de jubilación.,RDL 8/2015 LGSS art. 152,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
